Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
229,275.0000,1.7439,6.9000,-561.5339,NaN,NaN,50.1825,0.0707,0.3750,NaN,0.0000
230,274.0000,1.3401,6.1000,-497.2160,NaN,NaN,39.8916,0.0658,0.6000,0.0000,0.0000
231,274.0000,1.7906,6.6500,-440.7420,NaN,NaN,50.2517,0.0864,0.2222,0.0000,0.0000
232,274.0000,1.8955,6.9500,-586.9290,NaN,NaN,43.2465,0.0467,0.3000,0.0000,0.0000
233,272.0000,1.2788,5.7000,-360.6117,NaN,NaN,47.0038,0.0166,0.7500,0.0000,0.0000
234,272.0000,1.1189,5.3000,-473.3234,NaN,NaN,48.1667,0.0686,0.7500,0.0000,0.0000
235,271.0000,1.5419,6.3500,-428.1678,NaN,NaN,22.0477,0.0557,0.3750,0.0000,0.0000
236,269.0000,1.7618,6.9000,-560.1508,NaN,NaN,52.0958,0.0984,0.2500,NaN,0.0000
237,268.0000,2.1824,6.8500,-685.6866,NaN,NaN,28.3441,0.0709,0.0000,NaN,0.0000
238,268.0000,1.9793,6.0000,-616.2188,NaN,NaN,27.7957,0.0760,0.1000,NaN,0.0000
239,267.0000,1.4954,7.3500,-563.1693,NaN,NaN,28.2556,0.0648,0.2857,0.0000,0.0000
240,266.0000,1.1228,5.5000,-436.1919,NaN,NaN,42.6241,0.0605,0.5000,0.0000,0.0000
241,266.0000,2.1803,6.0500,-643.9752,NaN,NaN,28.8800,0.0860,0.1818,NaN,0.0000
