Topic,tokens,document_entropy,word-length,coherence,uniform_dist,corpus_dist,eff_num_words,token-doc-diff,rank_1_docs,allocation_ratio,allocation_count
156,205.0000,3.2682,6.3000,-50.7663,NaN,NaN,18.4078,0.5993,0.0000,0.0000,0.0000
157,200.0000,5.0181,7.2500,0.0000,NaN,NaN,21.4823,NaN,0.0000,0.0000,0.0000
158,195.0000,-3.9652,6.4000,0.0000,NaN,NaN,15.2772,NaN,0.0400,0.0000,0.0000
159,192.0000,-37.9531,6.6500,-14.0079,NaN,NaN,14.5708,0.6504,0.0225,0.0000,0.0000
160,191.0000,-2.0229,6.4500,0.0000,NaN,NaN,13.0150,NaN,0.0000,0.0000,0.0000
161,189.0000,2.8207,6.2500,0.0000,NaN,NaN,15.7431,NaN,0.0000,0.0000,0.0000
162,189.0000,4.1055,6.3000,0.0000,NaN,NaN,22.2007,NaN,0.0000,0.0000,0.0000
163,185.0000,2.8417,7.3500,0.0000,NaN,NaN,10.1287,NaN,0.0000,0.0000,0.0000
164,185.0000,2.6220,5.1000,-64.6117,NaN,NaN,11.4657,0.5820,0.0000,0.0000,0.0000
165,181.0000,1.8057,5.7500,-540.3733,NaN,NaN,17.0719,0.0616,0.0714,0.0000,0.0000
166,180.0000,4.9877,7.0500,0.0000,NaN,NaN,14.4256,NaN,0.0000,0.0000,0.0000
167,179.0000,-1.7938,6.3500,0.0000,NaN,NaN,12.0139,NaN,0.0286,0.0000,0.0000
168,177.0000,3.4400,6.8000,0.0000,NaN,NaN,16.3087,NaN,0.0000,0.0000,0.0000
169,177.0000,4.3159,5.6500,0.0000,NaN,NaN,17.6105,NaN,0.0000,0.0000,0.0000
170,175.0000,0.7288,6.5000,0.0000,NaN,NaN,16.1269,NaN,0.0476,0.0000,0.0000
171,169.0000,-6.5040,6.8500,-63.6397,NaN,NaN,17.4046,0.5907,0.0263,0.0000,0.0263
172,168.0000,-5.8057,6.8000,0.0000,NaN,NaN,7.4274,NaN,0.0000,0.0000,0.0000
173,166.0000,2.5393,5.9000,0.0000,NaN,NaN,15.1407,NaN,1.0000,0.0000,1.0000
174,165.0000,4.4668,5.5000,0.0000,NaN,NaN,10.4913,NaN,0.0000,0.0000,0.0000
175,165.0000,-2.4394,5.5000,0.0000,NaN,NaN,10.7059,NaN,0.0000,0.0000,0.0000
176,164.0000,2.8406,6.8000,0.0000,NaN,NaN,12.3376,NaN,0.0000,0.0000,0.0000
177,163.0000,-13.6558,6.0000,0.0000,NaN,NaN,16.2900,NaN,0.0227,0.0000,0.0000
178,161.0000,2.8113,6.9000,0.0000,NaN,NaN,10.3560,NaN,0.0000,0.0000,0.0000
179,160.0000,4.5457,5.5000,0.0000,NaN,NaN,13.7487,NaN,0.0000,0.0000,0.0000
180,159.0000,2.7045,6.0500,0.0000,NaN,NaN,12.8788,NaN,0.0000,0.0000,0.0000
181,156.0000,2.4474,5.9500,0.0000,NaN,NaN,16.5102,NaN,0.0000,0.0000,0.0000
182,156.0000,-6.0534,7.0000,0.0000,NaN,NaN,14.2985,NaN,0.0000,0.0000,0.0000
183,156.0000,2.6968,6.7000,0.0000,NaN,NaN,8.3342,NaN,0.0000,0.0000,0.0000
